Age,Overall,Potential,Value,Wage,Special,International Reputation,Weak Foot,Skill Moves,Jersey Number,Feet,Inches,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
26,66,69,825,1,1527,1,3,2,9,6,2,183,652,652,652,572,602,602,602,572,572,572,572,562,512,512,512,562,422,422,422,422,422,422,422,422,422,422,30,69,71,55,50,52,39,42,41,59,69,72,62,57,60,67,66,66,76,62,51,22,69,49,50,60,29,25,19,14,6,8,8,12,1
23,66,72,750,3,1458,1,3,2,4,6,0,183,432,432,432,422,412,412,412,422,422,422,422,452,472,472,472,452,572,592,592,592,572,592,652,652,652,592,41,16,63,59,15,40,22,29,42,56,57,59,56,54,74,50,80,64,82,31,63,64,21,27,40,50,60,69,65,13,7,12,13,14,1
21,66,76,925,4,1740,1,4,3,19,6,0,154,582,582,582,602,602,602,602,602,622,622,622,622,642,642,642,622,622,642,642,642,622,632,632,632,632,632,56,49,66,70,47,67,67,48,70,65,60,64,71,60,61,58,73,60,58,34,59,64,53,68,52,57,65,66,62,11,9,12,7,8,2
22,66,71,850,5,1774,1,2,3,18,5,11,165,592,592,592,622,612,612,612,622,632,632,632,632,642,642,642,632,642,652,652,652,642,642,632,632,632,642,59,58,54,69,52,68,52,49,65,70,67,67,65,60,65,62,65,67,67,66,62,63,37,66,50,62,60,70,64,9,9,8,16,13,2
30,66,66,475,4,1536,1,2,2,19,5,10,185,422,422,422,482,442,442,442,482,462,462,462,522,512,512,512,522,642,622,622,622,642,652,652,652,652,652,60,19,47,57,23,51,59,28,56,56,69,66,65,60,68,35,77,75,69,20,70,67,28,31,20,52,64,70,75,15,9,8,9,10,736
29,66,66,500,4,1356,1,3,2,15,6,3,183,442,442,442,372,392,392,392,372,382,382,382,382,422,422,422,382,512,552,552,552,512,542,642,642,642,542,22,34,68,43,20,34,38,29,23,49,35,35,59,63,39,46,60,65,89,36,65,64,28,29,42,63,65,64,66,9,11,8,6,12,725
29,66,66,500,1,1344,1,3,2,14,6,1,161,382,382,382,342,342,342,342,342,352,352,352,362,402,402,402,362,522,552,552,552,522,562,642,642,642,562,26,19,60,40,21,25,23,23,40,45,49,54,57,60,61,40,86,60,79,25,65,65,17,25,31,65,69,68,64,9,14,6,8,10,800
28,66,66,525,2,1437,1,3,2,4,6,2,181,452,452,452,412,422,422,422,412,432,432,432,442,492,492,492,442,552,592,592,592,552,572,642,642,642,572,40,35,66,53,36,36,37,34,47,53,37,47,34,63,52,42,67,65,82,34,68,62,22,46,40,55,65,65,61,8,16,9,7,8,656
21,66,75,1,1,1638,1,4,3,7,5,7,139,612,612,612,652,642,642,642,652,642,642,642,652,592,592,592,652,522,462,462,462,522,492,392,392,392,492,65,63,57,63,63,69,57,56,61,63,74,75,75,63,72,59,65,66,31,59,41,25,63,63,59,58,27,33,32,5,14,5,9,6,2
31,66,66,425,1,1786,1,3,2,16,6,0,159,582,582,582,612,592,592,592,612,592,592,592,612,592,592,592,612,652,622,622,622,652,652,622,622,622,652,69,47,59,59,52,64,69,61,57,59,70,73,72,64,62,68,50,70,65,69,56,65,50,54,57,65,65,65,65,5,9,12,10,14,659
26,66,67,750,2,1744,1,4,3,19,5,8,165,592,592,592,652,632,632,632,652,632,632,632,652,582,582,582,652,542,502,502,502,542,512,442,442,442,512,65,53,30,63,51,66,66,64,60,66,86,84,84,58,86,68,78,65,59,59,65,25,60,59,58,59,47,26,38,8,8,15,9,15,994
25,66,68,775,1,1837,1,3,3,30,5,9,161,582,582,582,632,612,612,612,632,632,632,632,642,652,652,652,642,662,672,672,672,662,652,632,632,632,652,57,47,52,68,58,64,62,58,65,69,77,70,84,67,69,54,49,89,70,58,79,63,52,58,56,62,61,65,58,10,15,10,8,15,1
32,66,66,375,1,1643,1,4,2,21,6,0,165,532,532,532,512,522,522,522,512,522,522,522,532,552,552,552,532,602,612,612,612,602,612,652,652,652,612,51,42,67,60,43,49,52,50,53,50,60,63,42,62,55,63,61,71,77,47,73,66,40,55,59,70,62,65,62,8,8,8,6,13,544
29,66,66,625,2,1644,1,3,3,29,5,9,172,652,652,652,652,652,652,652,652,642,642,642,642,572,572,572,642,502,492,492,492,502,472,442,442,442,472,60,66,42,64,43,63,35,26,56,63,79,78,69,64,74,74,47,67,85,68,69,18,65,59,61,63,58,17,21,7,10,12,10,14,875
30,66,66,475,2,1544,1,2,2,24,6,0,168,452,452,452,532,492,492,492,532,522,522,522,572,552,552,552,572,642,622,622,622,642,642,652,652,652,642,64,11,67,62,34,57,38,31,48,62,59,73,67,62,62,17,64,82,79,17,69,55,47,52,14,53,62,67,66,12,9,11,14,10,831
20,66,76,900,2,1581,1,3,2,3,6,1,172,522,522,522,542,522,522,522,542,512,512,512,542,512,512,512,542,632,572,572,572,632,642,642,642,642,642,66,26,63,59,28,51,43,45,25,63,71,72,58,60,53,57,62,64,77,59,59,62,46,35,40,55,55,70,68,6,11,11,11,5,2
30,66,66,600,4,1789,1,3,3,8,5,10,161,602,602,602,632,632,632,632,632,632,632,632,652,622,622,622,652,612,582,582,582,612,592,532,532,532,592,59,56,50,61,43,64,63,63,57,65,73,71,74,69,73,60,74,92,62,48,56,59,64,65,62,67,47,45,42,16,8,16,16,16,1
28,66,66,525,6,1505,1,3,2,5,6,2,209,472,472,472,462,462,462,462,462,462,462,462,482,492,492,492,482,572,592,592,592,572,592,652,652,652,592,26,32,62,54,38,48,29,27,43,53,68,66,70,60,72,28,70,74,84,25,76,62,37,32,33,61,64,63,62,11,8,10,11,7,919
35,66,66,300,2,1627,1,4,2,23,5,11,159,652,652,652,612,632,632,632,612,622,622,622,582,572,572,572,582,432,462,462,462,432,412,452,452,452,412,58,68,66,65,64,61,54,51,49,63,38,47,64,67,67,67,72,32,82,62,58,30,71,67,71,75,18,33,22,15,14,8,11,12,405
27,66,67,600,5,1497,1,2,2,6,6,4,168,472,472,472,422,432,432,432,422,442,442,442,442,472,472,472,442,542,572,572,572,542,562,642,642,642,562,22,40,71,51,21,41,56,20,43,49,58,60,65,52,59,44,77,71,90,27,65,57,23,41,39,56,61,66,65,12,16,8,12,15,1
25,66,71,725,3,1579,1,2,2,25,6,3,176,542,542,542,502,522,522,522,502,502,502,502,522,552,552,552,522,572,612,612,612,572,582,652,652,652,582,31,34,65,55,42,65,43,50,65,59,47,58,38,66,39,57,69,69,85,56,69,63,45,26,41,63,61,65,62,14,12,8,7,13,1
24,66,70,700,2,1661,1,3,3,13,5,11,165,562,562,562,632,612,612,612,632,622,622,622,652,622,622,622,652,662,632,632,632,662,652,612,612,612,652,73,39,57,66,21,68,29,28,57,67,73,66,74,68,69,49,60,69,55,42,69,63,64,57,32,57,52,65,65,13,6,14,15,16,928
27,66,66,525,4,1551,1,2,2,2,5,10,163,492,492,492,542,512,512,512,542,522,522,522,552,532,532,532,552,642,612,612,612,642,642,642,642,642,642,58,25,46,58,27,54,32,28,43,64,74,74,72,67,70,39,57,63,75,36,64,64,47,33,35,65,57,75,68,8,8,6,10,14,1
25,66,69,675,3,1802,1,3,2,13,5,9,163,592,592,592,592,592,592,592,592,602,602,602,602,622,622,622,602,632,652,652,652,632,642,662,662,662,642,45,52,68,63,58,62,39,36,63,64,71,69,68,55,69,61,82,82,69,63,82,67,50,56,53,62,59,68,65,9,16,7,16,15,1
26,66,67,625,8,1673,1,3,2,33,5,7,150,562,562,562,602,572,572,572,602,582,582,582,602,582,582,582,602,652,622,622,622,652,652,632,632,632,652,64,61,52,64,41,60,31,32,58,54,73,69,68,60,81,34,60,69,56,58,59,64,59,43,45,50,67,71,69,8,9,7,11,16,1
32,66,66,375,2,1311,1,3,2,4,6,4,209,392,392,392,392,392,392,392,392,412,412,412,412,472,472,472,412,532,582,582,582,532,552,642,642,642,552,38,21,64,61,13,30,39,30,37,49,32,45,39,61,27,23,66,55,90,21,70,62,27,45,35,47,61,64,61,7,12,13,7,6,563
27,66,67,725,2,1679,1,3,3,4,6,3,172,632,632,632,602,632,632,632,602,632,632,632,612,652,652,652,612,582,632,632,632,582,572,622,622,622,572,53,66,55,69,46,63,40,56,67,68,39,52,32,62,55,65,51,52,84,61,58,61,68,68,55,54,60,63,54,11,14,9,9,13,1
23,66,71,850,2,1599,1,3,3,10,5,8,150,602,602,602,662,642,642,642,662,642,642,642,642,572,572,572,642,512,462,462,462,512,482,382,382,382,482,67,62,43,61,53,68,66,45,54,70,79,77,79,56,80,61,31,54,31,64,38,25,61,57,62,58,51,28,26,8,12,8,14,8,1
24,66,72,900,6,1649,1,3,3,9,6,0,170,652,652,652,632,642,642,642,632,632,632,632,622,562,562,562,622,492,472,472,472,492,462,442,442,442,462,47,69,58,66,58,64,59,34,41,64,72,74,71,62,69,62,75,74,73,68,53,30,65,53,65,59,37,24,17,5,14,7,14,5,2
27,66,66,550,4,1741,1,3,2,10,5,6,134,572,572,572,612,612,612,612,612,632,632,632,622,642,642,642,622,642,642,642,642,642,632,612,612,612,632,57,51,49,69,40,67,49,66,64,70,64,62,65,62,70,62,65,66,59,58,57,64,49,62,55,46,63,66,63,12,9,13,7,6,908
28,66,66,650,1,1701,1,2,2,9,5,10,154,612,612,612,642,632,632,632,642,642,642,642,652,632,632,632,652,592,582,582,582,592,572,532,532,532,572,69,63,57,69,49,60,42,30,63,68,71,64,71,63,71,57,74,71,57,54,54,51,59,67,54,72,53,40,45,11,9,14,8,13,943
28,66,66,525,3,1459,1,2,2,4,6,3,179,432,432,432,412,422,422,422,412,452,452,452,442,522,522,522,442,542,612,612,612,542,562,642,642,642,562,28,25,66,61,30,44,33,33,66,49,32,46,51,59,47,42,83,67,80,30,62,61,26,41,40,64,64,66,64,12,11,14,11,15,761
34,66,66,350,9,1758,1,3,3,20,5,8,148,642,642,642,662,652,652,652,662,642,642,642,652,602,602,602,652,532,502,502,502,532,512,452,452,452,512,62,70,57,64,75,74,67,64,59,63,72,71,62,55,79,64,56,66,52,60,56,41,67,61,77,54,27,41,32,10,10,11,17,16,665
19,66,80,1,3,1575,1,3,3,17,5,10,163,602,602,602,642,622,622,622,642,632,632,632,652,592,592,592,652,522,482,482,482,522,492,402,402,402,492,64,57,57,67,41,67,55,31,64,66,75,79,78,61,78,53,45,69,49,56,44,42,59,54,46,63,19,21,28,7,15,5,13,10,3
28,66,66,525,1,1803,1,3,2,18,5,10,170,572,572,572,582,582,582,582,582,592,592,592,602,612,612,612,602,652,642,642,642,652,652,642,642,642,652,57,42,60,65,50,57,63,42,58,63,71,66,72,63,76,68,80,89,62,63,70,62,46,58,47,61,67,64,60,10,14,12,16,10,761
30,66,66,625,11,1636,1,3,3,44,5,10,146,652,652,652,612,622,622,622,612,602,602,602,612,542,542,542,612,492,452,452,452,492,472,442,442,442,472,55,70,70,54,60,56,36,26,48,60,69,71,75,65,69,65,86,75,63,56,41,26,70,55,69,69,50,22,20,10,7,12,16,9,1
23,66,74,800,7,1858,1,2,3,16,5,9,161,612,612,612,662,632,632,632,662,642,642,642,662,622,622,622,662,652,632,632,632,652,642,622,622,622,642,69,50,51,63,41,72,61,60,62,66,77,77,91,59,82,69,76,76,68,55,67,58,66,57,42,53,67,62,59,15,8,12,9,11,2
25,66,73,775,5,1836,1,3,2,2,5,11,154,622,622,622,642,642,642,642,642,652,652,652,652,652,652,652,652,652,642,642,642,652,642,632,632,632,642,64,61,58,70,54,64,62,60,64,62,68,66,71,64,68,60,77,71,55,58,66,59,67,70,43,65,68,66,62,7,10,15,11,15,2
22,66,75,850,2,1488,1,3,2,17,6,3,181,452,452,452,452,442,442,442,452,452,452,452,492,512,512,512,492,602,612,612,612,602,622,642,642,642,622,54,26,65,62,37,41,31,33,60,52,55,64,38,59,54,42,76,69,69,29,58,62,26,36,42,54,65,69,65,14,8,7,11,9,2
27,66,66,675,6,1684,1,2,3,35,5,11,165,642,642,642,662,652,652,652,662,632,632,632,662,592,592,592,662,562,522,522,522,562,532,462,462,462,532,66,65,52,64,68,68,45,39,57,65,78,75,74,64,72,65,35,75,61,54,72,46,68,52,59,55,31,32,31,5,8,11,14,13,1
23,66,71,725,2,1509,1,3,2,17,6,0,174,492,492,492,472,472,472,472,472,452,452,452,492,492,492,492,492,592,582,582,582,592,602,642,642,642,602,47,26,62,59,28,47,40,32,40,55,58,62,42,53,58,57,74,64,75,26,66,62,47,29,46,56,58,71,67,16,16,10,7,9,1
22,66,76,1,2,1672,1,3,4,10,5,10,163,612,612,612,662,642,642,642,662,642,642,642,652,592,592,592,652,542,522,522,522,542,512,462,462,462,512,54,61,32,59,51,71,61,47,57,70,81,81,81,68,80,63,35,65,63,56,60,25,60,56,60,62,51,40,35,8,7,10,16,8,2
33,66,66,250,2,1801,1,2,3,33,5,7,150,592,592,592,632,612,612,612,632,632,632,632,642,632,632,632,642,652,642,642,642,652,642,642,642,642,642,62,51,56,65,45,69,68,39,60,67,73,69,73,65,80,50,67,71,67,53,75,65,56,59,60,67,61,63,62,9,13,13,7,8,375
27,66,66,675,2,1711,1,4,3,70,5,10,157,662,662,662,662,662,662,662,662,642,642,642,652,582,582,582,652,492,462,462,462,492,462,412,412,412,462,64,65,61,63,50,66,61,68,60,67,75,80,70,63,70,75,68,61,57,64,58,22,66,58,67,64,34,21,18,8,9,15,13,14,1
22,66,77,975,2,1744,1,3,3,20,5,11,154,562,562,562,572,562,562,562,572,582,582,582,582,592,592,592,582,612,642,642,642,612,622,662,662,662,622,41,42,56,60,38,63,47,35,66,64,73,72,81,52,71,58,73,74,83,52,86,65,48,51,47,63,61,66,65,8,11,15,6,14,2
22,66,75,850,3,1601,1,3,2,3,5,10,159,522,522,522,582,542,542,542,582,542,542,542,582,522,522,522,582,632,582,582,582,632,642,622,622,622,642,62,38,57,55,35,61,36,35,36,58,77,81,79,60,70,29,58,64,57,35,63,61,59,42,42,52,64,68,67,11,15,9,7,10,2
21,66,74,825,3,1720,1,3,2,30,6,1,174,552,552,552,572,582,582,582,572,592,592,592,592,632,632,632,592,622,642,642,642,622,622,632,632,632,622,52,29,58,66,51,61,49,52,64,65,57,66,62,64,61,63,58,74,68,58,65,63,56,61,51,53,62,64,61,14,12,12,13,8,1
31,66,66,425,5,1700,1,3,2,10,6,2,172,552,552,552,562,562,562,562,562,572,572,572,592,622,622,622,592,642,642,642,642,642,632,632,632,632,632,62,43,58,62,35,57,68,66,64,63,49,63,34,78,51,66,59,68,72,49,56,73,36,65,61,70,60,59,60,16,10,7,15,15,616
26,66,67,625,2,1842,1,4,2,2,5,9,150,582,582,582,632,612,612,612,632,622,622,622,642,632,632,632,642,662,632,632,632,662,652,612,612,612,652,72,52,43,64,49,63,62,62,61,61,69,75,74,60,79,67,77,82,64,64,74,62,52,68,50,57,60,60,66,16,8,6,9,11,859
26,66,66,550,3,1712,1,3,2,5,6,2,165,572,572,572,552,562,562,562,552,562,562,562,562,582,582,582,562,612,622,622,622,612,622,652,652,652,622,41,52,65,59,49,55,59,56,57,63,55,70,66,65,70,67,64,72,80,46,48,59,39,56,48,62,67,70,63,12,6,9,14,10,963
22,66,77,1,7,1641,1,3,3,22,5,9,170,592,592,592,642,622,622,622,642,632,632,632,642,572,572,572,642,532,492,492,492,532,502,442,442,442,502,59,56,33,60,46,68,44,42,53,67,85,87,73,56,79,55,62,70,68,57,61,32,57,60,50,60,36,33,31,12,14,7,15,13,2
19,66,76,875,2,1722,1,3,2,16,5,11,181,562,562,562,572,572,572,572,572,592,592,592,592,612,612,612,592,622,642,642,642,622,622,642,642,642,622,50,38,59,70,47,59,45,43,65,66,64,64,71,60,72,63,61,66,76,48,70,59,51,55,54,56,64,68,60,10,11,9,11,13,2
28,66,66,650,2,1621,1,3,3,10,5,4,141,582,582,582,632,622,622,622,632,642,642,642,632,602,602,602,632,492,482,482,482,492,462,392,392,392,462,63,60,39,70,55,68,65,71,66,66,66,65,55,47,85,59,56,55,44,69,39,22,59,68,63,59,40,35,28,5,10,10,11,7,878
27,66,66,650,8,1896,1,3,3,28,5,9,154,622,622,622,652,652,652,652,652,652,652,652,672,652,652,652,672,672,662,662,662,672,672,642,642,642,672,51,48,47,67,62,66,45,33,64,69,90,91,89,61,82,64,92,90,70,55,81,62,65,60,44,71,55,65,68,12,15,8,14,11,1
24,66,71,725,2,1688,1,3,2,2,6,0,165,512,512,512,572,542,542,542,572,562,562,562,602,572,572,572,602,652,612,612,612,652,652,632,632,632,652,69,27,53,59,28,60,63,55,55,60,75,77,64,54,65,37,71,71,70,40,62,57,59,53,39,56,65,68,71,12,14,12,15,8,1
24,66,71,875,3,1593,1,2,2,9,6,0,174,642,642,642,622,632,632,632,622,612,612,612,602,552,552,552,602,492,462,462,462,492,472,452,452,452,472,49,62,68,65,62,64,46,40,41,66,61,67,63,67,57,64,67,55,65,70,36,26,64,48,62,49,37,33,31,12,12,11,9,13,2
26,66,66,700,7,1621,1,3,3,9,5,9,159,642,642,642,622,622,622,622,622,592,592,592,592,502,502,502,592,462,412,412,412,462,442,412,412,412,442,43,66,60,52,68,67,43,46,38,64,85,87,86,61,78,70,75,50,64,58,56,25,57,41,58,62,18,28,26,13,10,7,12,9,1
22,66,76,1,5,1820,1,3,3,18,5,10,161,632,632,632,652,642,642,642,652,652,652,652,652,642,642,642,652,642,632,632,632,642,642,622,622,622,642,59,65,55,64,51,67,53,62,62,68,68,71,72,62,71,61,71,79,68,64,58,64,59,64,50,60,59,61,62,8,7,11,11,13,2
21,66,77,975,4,1684,1,3,2,22,6,1,172,562,562,562,562,572,572,572,562,592,592,592,582,622,622,622,582,612,652,652,652,612,612,632,632,632,612,45,31,59,72,41,52,36,40,66,63,70,71,63,54,59,72,55,68,72,70,71,65,51,60,46,55,66,63,56,9,9,12,8,9,2
26,66,68,650,2,1324,1,2,2,25,6,4,190,402,402,402,342,362,362,362,342,362,362,362,362,412,412,412,362,492,552,552,552,492,532,652,652,652,532,18,26,69,37,25,31,34,31,35,46,51,32,34,56,35,36,72,55,87,19,67,64,25,39,50,65,66,68,65,7,13,14,6,11,1
30,66,66,625,5,1587,1,4,3,20,5,10,159,642,642,642,662,652,652,652,662,632,632,632,642,542,542,542,642,462,412,412,412,462,442,362,362,362,442,51,65,56,61,67,77,41,43,52,64,88,91,78,56,81,62,47,51,57,59,41,23,61,44,77,55,18,17,22,8,7,7,6,9,1
21,66,75,875,3,1590,1,4,2,23,6,1,159,492,492,492,502,512,512,512,502,542,542,542,532,582,582,582,532,592,642,642,642,592,612,652,652,652,612,34,23,66,65,34,48,33,29,66,64,64,67,63,64,63,50,78,66,70,25,60,61,36,58,56,64,69,65,60,14,10,6,11,12,2
29,66,66,475,2,1757,1,2,2,17,6,1,172,582,582,582,582,582,582,582,582,572,572,572,592,592,592,592,592,642,642,642,642,642,652,662,662,662,652,51,48,60,61,22,62,58,61,57,65,71,73,64,64,63,75,67,73,75,60,73,72,40,46,47,55,63,64,65,7,10,13,16,11,641
29,66,66,500,4,1530,1,2,2,23,6,2,168,462,462,462,452,452,452,452,452,472,472,472,472,532,532,532,472,572,622,622,622,572,582,652,652,652,582,55,29,71,62,40,45,48,52,61,50,40,39,42,57,54,57,47,50,75,38,67,69,28,53,42,66,69,65,63,10,10,15,14,13,750
26,66,67,625,1,1909,1,2,3,14,6,0,165,662,662,662,662,652,652,652,662,652,652,652,662,642,642,642,662,652,642,642,642,652,652,652,652,652,652,67,61,62,71,49,64,64,74,62,65,81,72,57,62,57,75,80,72,78,72,71,60,64,59,70,51,58,67,57,8,9,10,16,15,891
24,66,71,725,4,1648,1,4,2,23,6,0,154,502,502,502,592,562,562,562,592,582,582,582,622,602,602,602,622,652,632,632,632,652,642,612,612,612,642,68,31,42,64,23,63,46,37,64,58,76,75,66,63,68,38,70,70,58,23,72,65,61,58,42,61,60,66,63,14,11,12,15,6,2
30,66,66,475,7,1707,1,2,2,41,5,10,161,542,542,542,582,572,572,572,582,572,572,572,592,582,582,582,592,642,622,622,622,642,652,642,642,642,652,58,32,52,62,29,64,51,46,54,62,74,70,63,56,70,65,64,64,60,58,60,66,57,48,49,46,69,70,72,13,13,15,13,8,950
34,66,66,350,7,1608,1,3,3,19,5,8,146,642,642,642,652,652,652,652,652,612,612,612,612,532,532,532,612,492,422,422,422,492,472,402,402,402,472,42,67,56,44,71,74,44,42,32,72,78,77,81,67,82,52,62,67,42,63,52,35,72,42,55,53,10,36,33,11,8,18,14,7,665
26,66,66,700,5,1818,1,3,3,3,5,9,146,612,612,612,642,622,622,622,642,622,622,622,652,612,612,612,652,652,622,622,622,652,652,622,622,622,652,72,57,60,62,57,66,67,58,59,67,75,76,75,59,77,59,68,69,64,48,60,59,58,60,55,54,62,66,65,7,6,7,9,9,1
31,66,66,425,2,1653,1,2,2,15,5,10,170,532,532,532,562,552,552,552,562,562,562,562,592,602,602,602,592,652,652,652,652,652,652,652,652,652,652,58,38,55,67,38,62,65,55,60,64,60,63,62,65,67,56,38,69,64,32,65,67,41,54,37,59,73,68,66,9,6,9,7,13,638
32,66,66,350,4,1770,1,3,2,29,5,11,159,542,542,542,572,552,552,552,572,562,562,562,582,582,582,582,582,642,632,632,632,642,652,652,652,652,652,64,40,61,58,43,61,45,64,57,57,64,68,66,58,76,55,81,75,70,49,64,65,49,58,59,74,69,65,70,12,13,9,10,15,613
25,66,69,675,3,1734,1,3,3,7,6,0,165,602,602,602,602,622,622,622,602,632,632,632,622,642,642,642,622,622,642,642,642,622,622,642,642,642,622,42,49,57,67,39,65,47,34,61,64,65,68,66,62,63,61,65,71,75,47,68,58,67,67,56,64,62,71,63,8,10,13,13,10,1
32,66,66,375,1,1727,1,3,3,8,5,10,163,572,572,572,602,602,602,602,602,632,632,632,622,652,652,652,622,612,642,642,642,612,612,612,612,612,612,47,45,57,70,45,64,57,45,68,70,58,60,67,66,63,51,71,79,73,62,53,54,54,62,50,66,64,62,56,12,10,10,16,6,506
30,66,66,475,2,1608,1,2,2,6,6,1,172,512,512,512,492,502,502,502,492,512,512,512,522,562,562,562,522,602,642,642,642,602,612,652,652,652,612,39,38,59,62,29,47,48,49,58,54,54,56,56,62,56,62,62,81,74,36,78,71,40,51,48,54,64,67,62,10,8,7,10,10,736
24,66,69,825,2,1810,1,4,2,25,5,10,152,592,592,592,632,622,622,622,632,622,622,622,652,622,622,622,652,642,612,612,612,642,622,572,572,572,622,62,51,40,67,51,65,64,63,59,54,78,77,82,67,74,62,58,90,57,53,74,57,67,60,53,54,53,58,56,13,12,12,6,15,1
25,66,71,725,2,1599,1,3,2,24,6,1,152,512,512,512,522,512,512,512,522,512,512,512,542,542,542,542,542,622,612,612,612,622,632,652,652,652,632,58,32,66,59,39,58,43,37,59,61,68,65,55,61,44,58,73,60,72,41,61,65,29,41,47,54,67,66,64,15,7,9,7,12,1
32,66,66,375,2,1401,1,3,2,6,5,11,159,402,402,402,422,412,412,412,422,442,442,442,452,492,492,492,452,562,592,592,592,562,572,652,652,652,572,55,13,71,53,19,47,48,15,42,55,27,35,67,62,58,35,71,62,77,18,73,64,28,49,16,76,62,65,64,11,12,11,9,7,656
27,66,67,725,5,1750,1,3,3,10,5,6,137,602,602,602,652,652,652,652,652,662,662,662,662,642,642,642,662,582,552,552,552,582,562,472,472,472,562,60,55,46,73,47,70,68,69,68,74,67,68,75,57,94,65,56,69,35,61,40,35,61,64,67,57,54,42,52,13,13,13,10,9,1
21,66,75,975,1,1746,1,3,3,6,6,2,163,582,582,582,612,612,612,612,612,632,632,632,632,642,642,642,632,662,662,662,662,662,662,642,642,642,662,57,47,58,70,47,63,49,51,66,68,70,73,64,67,62,60,62,74,63,53,63,62,49,64,48,65,63,67,66,11,6,6,7,10,2
30,66,66,600,4,1823,1,4,3,4,5,7,146,602,602,602,622,612,612,612,622,632,632,632,632,642,642,642,632,652,642,642,642,652,642,612,612,612,642,60,57,50,71,55,58,64,59,61,65,66,63,78,64,81,61,73,81,63,63,52,62,59,62,56,75,66,64,58,8,16,10,10,7,1
29,66,66,500,2,1489,1,3,2,33,6,2,176,482,482,482,432,442,442,442,432,442,442,442,452,492,492,492,452,562,592,592,592,562,592,652,652,652,592,32,38,65,59,26,36,28,25,57,44,55,71,52,58,62,53,70,64,82,38,65,59,30,30,42,50,63,71,65,10,12,6,7,14,625
31,66,66,575,5,1780,1,3,3,10,5,9,165,652,652,652,652,652,652,652,652,642,642,642,642,592,592,592,642,582,532,532,532,582,562,512,512,512,562,59,67,59,62,59,66,62,62,46,65,77,80,70,60,68,66,75,76,65,66,46,49,63,62,67,60,42,38,47,14,6,12,13,11,719
35,66,66,300,2,1586,1,3,3,13,6,2,176,652,652,652,602,632,632,632,602,612,612,612,592,572,572,572,592,472,482,482,482,472,452,462,462,462,452,42,67,72,64,53,63,49,51,49,66,54,53,66,62,56,64,55,63,79,54,51,27,68,58,62,60,32,26,34,7,7,13,6,13,525
24,66,71,850,2,1800,1,2,3,11,6,1,165,632,632,632,642,642,642,642,642,652,652,652,642,632,632,632,642,572,572,572,572,572,552,542,542,542,552,64,63,61,66,61,67,76,70,63,64,63,63,76,63,67,61,76,66,77,71,64,59,61,66,57,72,30,42,43,7,8,5,11,9,2
34,66,66,200,3,1595,1,4,2,3,6,2,196,532,532,532,452,482,482,482,452,472,472,472,462,532,532,532,462,562,612,612,612,562,582,652,652,652,582,39,47,69,53,40,38,52,58,52,56,33,34,37,60,58,68,36,67,79,57,73,69,44,45,80,62,66,66,65,13,8,13,14,6,290
32,66,66,475,6,1849,1,3,2,8,5,11,165,632,632,632,632,632,632,632,632,642,642,642,642,642,642,642,642,622,632,632,632,622,612,602,602,602,612,64,59,59,66,62,60,57,59,65,66,63,60,72,68,73,67,73,78,69,65,66,58,64,65,67,64,59,54,53,8,13,7,14,16,831
29,66,66,650,5,1639,1,4,2,9,6,1,181,652,652,652,582,592,592,592,582,572,572,572,572,542,542,542,572,482,492,492,492,482,472,482,482,482,472,50,68,77,55,60,57,53,45,55,54,62,55,64,64,63,69,70,71,80,59,58,58,68,46,55,65,39,14,18,12,14,9,7,10,1
22,66,71,875,4,1616,1,3,3,9,6,2,176,652,652,652,652,662,662,662,652,642,642,642,642,572,572,572,642,492,452,452,452,492,462,422,422,422,462,58,64,62,62,56,72,54,36,37,71,66,66,65,67,67,63,73,65,77,54,45,25,63,66,53,50,22,23,26,14,14,7,14,9,1
20,66,78,1,9,1748,1,3,3,32,5,8,154,642,642,642,662,662,662,662,662,662,662,662,652,612,612,612,652,522,502,502,502,522,502,452,452,452,502,48,63,45,62,59,69,61,59,57,68,78,73,86,66,86,70,76,71,55,67,48,29,67,63,63,64,39,36,35,11,10,11,10,7,2
26,66,67,750,3,1620,1,3,3,16,6,1,174,612,612,612,652,632,632,632,652,622,622,622,652,552,552,552,652,532,472,472,472,532,502,432,432,432,502,64,60,44,63,51,69,49,56,44,63,85,84,72,62,65,64,64,67,67,39,41,28,57,60,52,61,41,29,26,9,11,9,10,15,1
30,66,66,625,1,1540,1,3,3,19,5,11,163,642,642,642,602,632,632,632,602,612,612,612,582,552,552,552,582,432,432,432,432,432,412,412,412,412,412,39,71,67,64,56,64,41,47,42,67,55,54,58,55,60,65,71,55,61,61,46,25,68,55,69,63,21,27,25,15,10,7,7,12,969
